id,depair,destair,indepartcode,inarrivecode,outflightno,outdepartdate,outdeparttime,outarrivaldate,outarrivaltime,outbookingclass,outflightclass,outcarriercode,inflightno,indepartdate,indeparttime,inarrivaldate,inarrivaltime,inbookingclass,inflightclass,incarriercode,originalprice,originalcurrency,reservation,carrier,oneway
1830032,EDI,FLL,FLL,EDI,UA39,2018-01-18,09:05:00,2018-01-18,18:03:00,,Economy,UA,UA1417,2018-02-11,12:40:00,2018-02-12,07:35:00,,Economy,UA,1086.280,GBP,6N38PK,United,0
1673532,MAN,EWR,EWR,MAN,UA80,2018-01-18,09:00:00,2018-01-18,12:20:00,,Economy,UA,UA81,2018-01-22,19:30:00,2018-01-23,07:15:00,,Economy,UA,949.880,GBP,KQBM0K,United,0
1622435,MAN,JFK,JFK,MAN,UA9908,2018-01-18,06:15:00,2018-01-18,13:20:00,,Economy,UA,SN502,2018-01-22,18:15:00,2018-01-23,10:15:00,,Economy,SN,810.750,GBP,RGR8DW,United,0
1628875,MAN,EWR,EWR,MAN,UA9908,2018-01-18,06:15:00,2018-01-18,13:10:00,,Economy,UA,UA999,2018-01-22,18:25:00,2018-01-23,10:15:00,,Economy,UA,593.700,GBP,SC1LHE,United,0
1629395,MAN,JFK,JFK,MAN,UA9908,2018-01-18,06:15:00,2018-01-18,13:20:00,,Economy,UA,OS88,2018-01-23,18:00:00,2018-01-24,11:55:00,,Economy,OS,592.100,GBP,TH1FHO,United,0
1630543,MAN,JFK,JFK,MAN,UA9908,2018-01-18,06:15:00,2018-01-18,13:20:00,,Economy,UA,UA9928,2018-01-22,18:15:00,2018-01-23,10:15:00,,Economy,UA,593.700,GBP,6GRZ0A,United,0
1634447,LHR,MIA,,,VS117,2018-01-18,09:25:00,2018-01-18,14:40:00,,"Premium Economy",VS,,,00:00:00,,00:00:00,,,,1432.540,GBP,L07CMK,"Virgin Atlantic",1
1634505,LHR,MIA,,,VS117,2018-01-18,09:25:00,2018-01-18,14:40:00,,"Premium Economy",VS,,,00:00:00,,00:00:00,,,,716.270,GBP,L6T63E,"Virgin Atlantic",1
1665442,LGW,BGI,BGI,LGW,VS29,2018-01-18,10:05:00,2018-01-18,14:50:00,,Economy,VS,VS30,2018-01-29,17:30:00,2018-01-30,05:55:00,,Economy,VS,945.800,GBP,BCCXVY,"Virgin Atlantic",0
1665929,LGW,BGI,BGI,LGW,VS29,2018-01-18,10:05:00,2018-01-18,14:50:00,,"Premium Economy",VS,VS30,2018-02-01,17:50:00,2018-02-02,05:55:00,,"Premium Economy",VS,1573.400,GBP,P2V4Z6,"Virgin Atlantic",0
1690482,LGW,BGI,BGI,LGW,VS29,2018-01-18,10:05:00,2018-01-18,14:50:00,,"Premium Economy",VS,VS30,2018-01-26,17:30:00,2018-01-27,05:55:00,,"Premium Economy",VS,1646.000,GBP,XS8QCU,"Virgin Atlantic",0
1739641,LGW,BGI,BGI,LGW,VS29,2018-01-18,10:25:00,2018-01-18,15:25:00,,Economy,VS,VS30,2018-01-25,17:30:00,2018-01-26,05:55:00,,Economy,VS,1008.000,GBP,E2P8XW,"Virgin Atlantic",0
1741863,LGW,BGI,BGI,LGW,VS29,2018-01-18,10:25:00,2018-01-18,15:25:00,,"Premium Economy",VS,VS30,2018-02-01,17:30:00,2018-02-02,05:55:00,,"Premium Economy",VS,1695.800,GBP,8STXZS,"Virgin Atlantic",0
1744606,LGW,BGI,BGI,LGW,VS29,2018-01-18,10:25:00,2018-01-18,15:25:00,,"Premium Economy",VS,VS30,2018-02-01,17:30:00,2018-02-02,05:55:00,,"Premium Economy",VS,1887.200,GBP,6JNTHE,"Virgin Atlantic",0
1633728,LHR,JFK,JFK,LHR,VS3,2018-01-18,08:50:00,2018-01-18,12:00:00,,Economy,VS,VS5403,2018-01-22,22:30:00,2018-01-23,10:30:00,,Economy,VS,763.140,GBP,7XCH46,"Virgin Atlantic",0
1710787,LGW,ANU,ANU,LGW,VS33,2018-01-18,11:00:00,2018-01-18,16:00:00,,Economy,VS,VS34,2018-01-25,18:15:00,2018-01-26,06:20:00,,Economy,VS,933.800,GBP,8CDWDQ,"Virgin Atlantic",0
1770764,LGW,ANU,ANU,LGW,VS33,2018-01-18,11:00:00,2018-01-18,15:55:00,,"Premium Economy",VS,VS34,2018-01-25,18:15:00,2018-01-26,06:20:00,,"Premium Economy",VS,1654.600,GBP,M2W7CO,"Virgin Atlantic",0
1722153,LHR,DXB,DXB,LHR,VS400,2018-01-18,22:35:00,2018-01-19,09:40:00,,Economy,VS,VS401,2018-01-27,12:00:00,2018-01-27,16:10:00,,Economy,VS,1381.880,GBP,5P59HY,"Virgin Atlantic",0
1856637,LHR,DXB,DXB,LHR,VS400,2018-01-18,21:55:00,2018-01-19,09:00:00,,"Premium Economy",VS,VS401,2018-01-25,11:25:00,2018-01-25,15:40:00,,"Premium Economy",VS,1738.020,GBP,E1SQ2G,"Virgin Atlantic",0
1765444,LHR,MBJ,MBJ,LHR,VS4047,2018-01-18,09:25:00,2018-01-18,20:40:00,,Business,VS,DL304,2018-02-01,16:00:00,2018-02-02,09:45:00,,Business,DL,3312.140,GBP,85BM9I,"Virgin Atlantic",0
1676783,MAN,BGI,BGI,MAN,VS77,2018-01-18,13:20:00,2018-01-18,18:00:00,,Economy,VS,VS78,2018-01-28,20:35:00,2018-01-29,08:40:00,,Economy,VS,1038.680,GBP,X6C0S4,"Virgin Atlantic",0
1694126,MAN,BGI,BGI,MAN,VS77,2018-01-18,13:20:00,2018-01-18,18:00:00,,Economy,VS,VS78,2018-01-25,20:35:00,2018-01-26,08:40:00,,Economy,VS,1904.960,GBP,6WPDRA,"Virgin Atlantic",0
1694576,MAN,BGI,BGI,MAN,VS77,2018-01-18,13:20:00,2018-01-18,18:00:00,,Economy,VS,VS78,2018-01-28,20:35:00,2018-01-29,08:40:00,,Economy,VS,982.480,GBP,BV5KF8,"Virgin Atlantic",0
1699670,MAN,BGI,BGI,MAN,VS77,2018-01-18,13:20:00,2018-01-18,18:00:00,,"Premium Economy",VS,VS78,2018-02-01,20:35:00,2018-02-02,08:40:00,,"Premium Economy",VS,2008.880,GBP,57KZX8,"Virgin Atlantic",0
1657544,LAS,LAX,,,VX1469,2018-01-18,07:45:00,2018-01-18,09:00:00,,Economy,VX,,,00:00:00,,00:00:00,,,,93.800,GBP,E578H6,"Virgin America",1
1659420,LAS,LAX,,,VX1469,2018-01-18,07:45:00,2018-01-18,09:00:00,,Economy,VX,,,00:00:00,,00:00:00,,,,93.800,GBP,7G1CV0,"Virgin America",1
1674192,LAS,LAX,,,VX1469,2018-01-18,07:45:00,2018-01-18,09:00:00,,Economy,VX,,,00:00:00,,00:00:00,,,,144.600,GBP,RDHDF4,"Virgin America",1
1864333,LGW,YYZ,,,WS4,2018-01-18,11:00:00,2018-01-18,14:21:00,,Economy,WS,,,00:00:00,,00:00:00,,,,189.020,GBP,QTFFLO,WestJet,1
1763680,NCL,JNB,JNB,NCL,AF1159,2018-01-19,16:25:00,2018-01-20,11:10:00,,Economy,AF,AF995,2018-01-30,19:50:00,2018-01-31,10:25:00,,Economy,AF,428.210,GBP,KFQF4S,"Air France",0
1817951,ABZ,CDG,CDG,ABZ,AF1273,2018-01-19,11:20:00,2018-01-19,14:20:00,,Economy,AF,AF1472,2018-01-22,19:55:00,2018-01-22,20:55:00,,Economy,AF,276.980,GBP,8PHMT8,"Air France",0
1844898,BHX,CDG,CDG,BHX,AF1565,2018-01-19,20:05:00,2018-01-19,22:20:00,,Economy,AF,AF1064,2018-01-21,13:45:00,2018-01-21,14:05:00,,Economy,AF,273.980,GBP,MMZ1LK,"Air France",0
1672304,LHR,MIA,MIA,LHR,AY5509,2018-01-19,13:40:00,2018-01-19,18:45:00,,Economy,AY,AY5508,2018-02-03,21:00:00,2018-02-04,10:25:00,,Economy,AY,2065.880,GBP,1CBR38,Finnair,0
1629156,MAN,JFK,JFK,MAN,BA1385,2018-01-19,07:55:00,2018-01-19,14:50:00,,Economy,BA,VS4022,2018-01-23,20:57:00,2018-01-24,08:35:00,,Economy,VS,579.000,GBP,T1BZ3C,"British Airways",0
1728146,MAN,EZE,EZE,MAN,BA1405,2018-01-19,19:00:00,2018-01-20,09:00:00,,Economy,BA,BA244,2018-02-04,14:15:00,2018-02-05,09:05:00,,Economy,BA,1989.620,GBP,90WNBA,"British Airways",0
1720985,LGW,BGI,BGI,LGW,BA2153,2018-01-19,13:35:00,2018-01-19,18:25:00,,Business,BA,BA2154,2018-02-02,17:05:00,2018-02-03,05:10:00,,"Premium Economy",BA,2438.400,GBP,WJBP42,"British Airways",0
1705462,LGW,BGI,BGI,LGW,BA2155,2018-01-19,10:35:00,2018-01-19,15:25:00,,Economy,BA,BA2152,2018-01-24,20:30:00,2018-01-25,08:40:00,,Economy,BA,982.200,GBP,4NBSRC,"British Airways",0
1705581,LGW,UVF,UVF,LGW,BA2159,2018-01-19,10:05:00,2018-01-19,15:00:00,,"Premium Economy",BA,BA2158,2018-02-02,20:45:00,2018-02-03,09:00:00,,"Premium Economy",BA,1833.400,GBP,96VT3M,"British Airways",0
1777635,LGW,UVF,UVF,LGW,BA2159,2018-01-19,10:05:00,2018-01-19,15:00:00,,Business,BA,BA2158,2018-02-02,20:45:00,2018-02-03,09:00:00,,Business,BA,3106.600,GBP,SVN5BI,"British Airways",0
1857005,LGW,UVF,UVF,LGW,BA2159,2018-01-19,10:05:00,2018-01-19,15:00:00,,Economy,BA,BA2158,2018-01-26,20:45:00,2018-01-27,09:00:00,,Economy,BA,1295.200,GBP,LWCDF2,"British Airways",0
1691476,LGW,KIN,KIN,LGW,BA2263,2018-01-19,12:10:00,2018-01-19,17:15:00,,Economy,BA,BA2262,2018-01-29,19:30:00,2018-01-30,09:15:00,,Economy,BA,1234.400,GBP,7JC320,"British Airways",0
1709696,LGW,KIN,KIN,LGW,BA2263,2018-01-19,12:10:00,2018-01-19,17:15:00,,Business,BA,BA2262,2018-02-02,19:30:00,2018-02-03,09:15:00,,Business,BA,2784.600,GBP,SWWTS0,"British Airways",0
1711351,LGW,KIN,KIN,LGW,BA2263,2018-01-19,12:10:00,2018-01-19,17:15:00,,Business,BA,BA2262,2018-02-02,19:30:00,2018-02-03,09:15:00,,Business,BA,2784.000,GBP,AGNZK2,"British Airways",0
1712303,LGW,KIN,KIN,LGW,BA2263,2018-01-19,12:10:00,2018-01-19,17:15:00,,Business,BA,BA2262,2018-01-29,19:30:00,2018-01-30,09:15:00,,Business,BA,2784.000,GBP,T8P9H4,"British Airways",0
1750919,LGW,KIN,KIN,LGW,BA2263,2018-01-19,12:10:00,2018-01-19,17:15:00,,Business,BA,BA2262,2018-02-02,19:30:00,2018-02-03,09:20:00,,Business,BA,3214.000,GBP,B8XVMO,"British Airways",0
1755779,LGW,KIN,KIN,LGW,BA2263,2018-01-19,12:10:00,2018-01-19,17:15:00,,Business,BA,BA2262,2018-02-02,19:30:00,2018-02-03,09:20:00,,Business,BA,3216.800,GBP,7ZJ15S,"British Airways",0
1808453,LGW,KIN,KIN,LGW,BA2263,2018-01-19,12:10:00,2018-01-19,17:15:00,,Business,BA,BA2262,2018-02-02,19:30:00,2018-02-03,09:20:00,,Business,BA,3433.800,GBP,CSBSHG,"British Airways",0
1811216,LGW,KIN,KIN,LGW,BA2263,2018-01-19,12:10:00,2018-01-19,17:15:00,,"Premium Economy",BA,BA2262,2018-02-02,19:30:00,2018-02-03,09:20:00,,"Premium Economy",BA,2115.200,GBP,S5ZZ8U,"British Airways",0
1734821,LHR,EZE,EZE,LHR,BA245,2018-01-19,22:10:00,2018-01-20,09:00:00,,Economy,BA,BA244,2018-02-04,14:15:00,2018-02-05,06:30:00,,Economy,BA,1879.540,GBP,MMX3QE,"British Airways",0
1696215,LHR,NAS,NAS,LHR,BA253,2018-01-19,09:45:00,2018-01-19,14:25:00,,Business,BA,BA252,2018-01-30,23:05:00,2018-01-31,12:10:00,,Business,BA,4699.540,GBP,3G8KFW,"British Airways",0
1698711,LHR,NAS,NAS,LHR,BA253,2018-01-19,09:45:00,2018-01-19,14:25:00,,"Premium Economy",BA,BA252,2018-01-26,23:05:00,2018-01-27,12:10:00,,"Premium Economy",BA,2097.140,GBP,VX5KJU,"British Airways",0
1702085,LHR,NAS,NAS,LHR,BA253,2018-01-19,09:45:00,2018-01-19,14:25:00,,"Premium Economy",BA,BA252,2018-01-30,23:05:00,2018-01-31,12:10:00,,"Premium Economy",BA,2066.340,GBP,W84S68,"British Airways",0
1748983,LHR,NAS,NAS,LHR,BA253,2018-01-19,09:40:00,2018-01-19,14:25:00,,"Premium Economy",BA,BA252,2018-01-26,22:00:00,2018-01-27,11:15:00,,"Premium Economy",BA,2415.140,GBP,Q5NP70,"British Airways",0
1806751,LGW,INN,INN,LGW,BA2690,2018-01-19,09:00:00,2018-01-19,12:00:00,,Economy,BA,BA2691,2018-01-26,12:50:00,2018-01-26,13:45:00,,Economy,BA,240.200,GBP,QHTQMO,"British Airways",0
1723335,LHR,SAN,MIA,LHR,BA273,2018-01-19,14:10:00,2018-01-19,17:25:00,,Economy,BA,BA206,2018-02-04,17:25:00,2018-02-05,06:45:00,,Economy,BA,1093.540,GBP,NTDXFS,"British Airways",0
1794734,LGW,TFS,TFS,LGW,BA2730,2018-01-19,08:35:00,2018-01-19,13:05:00,,Economy,BA,BA2731,2018-02-09,14:10:00,2018-02-09,18:25:00,,Economy,BA,471.800,GBP,V57X2E,"British Airways",0
1817431,LGW,VLC,VLC,LGW,BA2794,2018-01-19,08:00:00,2018-01-19,11:25:00,,Economy,BA,BA2795,2018-01-22,12:45:00,2018-01-22,14:15:00,,Economy,BA,246.200,GBP,J33GN9,"British Airways",0
1733615,GLA,KIN,KIN,GLA,BA2953,2018-01-19,07:05:00,2018-01-19,17:15:00,,Economy,BA,BA2262,2018-01-29,19:30:00,2018-01-30,12:55:00,,Economy,BA,1484.240,GBP,47HV88,"British Airways",0
1635272,LHR,MRS,MRS,LHR,BA368,2018-01-19,10:50:00,2018-01-19,13:45:00,,Economy,BA,BA367,2018-01-22,11:20:00,2018-01-22,12:30:00,,Economy,BA,144.900,GBP,S5W090,"British Airways",0
1849111,LCY,EDI,,,BA8712,2018-01-19,17:10:00,2018-01-19,18:30:00,,Economy,BA,,,00:00:00,,00:00:00,,,,113.110,GBP,8N25BS,"British Airways",1
1864294,SOU,JER,JER,SOU,BE6367,2018-01-19,12:20:00,2018-01-19,13:10:00,,Economy,BE,BE6390,2018-01-21,18:30:00,2018-01-21,19:20:00,,Economy,BE,106.700,GBP,QN6HHY,"British European",0
1851918,BHX,HAM,HAM,BHX,BE7109,2018-01-19,17:00:00,2018-01-19,19:50:00,,Economy,BE,BE7110,2018-01-26,20:15:00,2018-01-26,21:20:00,,Economy,BE,162.190,GBP,6C4TC6,"British European",0
1865958,MAN,DUS,DUS,MAN,BE7211,2018-01-19,06:45:00,2018-01-19,09:30:00,,Economy,BE,BE7218,2018-01-22,20:50:00,2018-01-22,21:25:00,,Economy,BE,144.340,GBP,502HTO,"British European",0
1826105,BRS,CDG,CDG,BRS,BM1885,2018-01-19,13:50:00,2018-01-19,16:05:00,,Economy,BM,BM1886,2018-01-21,16:45:00,2018-01-21,17:00:00,,Economy,BM,268.400,GBP,JM0QPL,"bmi regional",0
1814715,LHR,BKK,BKK,LHR,BR68,2018-01-19,21:20:00,2018-01-20,15:45:00,,Economy,BR,BR67,2018-02-16,13:05:00,2018-02-16,19:20:00,,Economy,BR,569.550,GBP,MPFVR6,"EVA Airways",0
1762589,BNE,SIN,HKG,BNE,CX156,2018-01-19,00:45:00,2018-01-19,11:55:00,,Economy,CX,CX157,2018-02-06,12:45:00,2018-02-06,23:15:00,,Economy,CX,1871.040,AUD,39QQG6,"Cathay Pacific",0
1832473,LHR,JFK,JFK,LHR,DL2,2018-01-19,12:30:00,2018-01-19,16:08:00,,Economy,DL,DL403,2018-01-22,22:30:00,2018-01-23,10:30:00,,Economy,DL,741.220,GBP,R9JDGK,Delta,0
1749262,JFK,LAS,,,DL2093,2018-01-19,11:05:00,2018-01-19,14:00:00,,Economy,DL,,,00:00:00,,00:00:00,,,,180.600,GBP,W3FFGW,Delta,1
1769114,JFK,LAS,,,DL434,2018-01-19,15:20:00,2018-01-19,17:52:00,,Economy,DL,,,00:00:00,,00:00:00,,,,183.200,GBP,JBTWRF,Delta,1
1691491,LHR,JFK,JFK,LHR,DL9472,2018-01-19,06:30:00,2018-01-19,13:28:00,,Economy,DL,DL46,2018-01-22,16:30:00,2018-01-23,07:40:00,,Economy,DL,613.400,GBP,7KQF0Q,Delta,0
1717164,LGW,JFK,JFK,LGW,DY7013,2018-01-19,06:00:00,2018-01-19,09:20:00,,Economy,DY,DY7014,2018-01-23,11:20:00,2018-01-23,22:50:00,,Economy,DY,630.800,GBP,NP12V8,"Norwegian Shuttle",0
1738650,LGW,JFK,JFK,LGW,DY7013,2018-01-19,06:00:00,2018-01-19,09:20:00,,Economy,DY,DY7014,2018-01-23,11:20:00,2018-01-23,22:50:00,,Economy,DY,618.600,GBP,3S7WF4,"Norwegian Shuttle",0
1846142,LGW,JFK,OAK,LGW,DY7013,2018-01-19,06:00:00,2018-01-19,09:20:00,,Economy,DY,DY7074,2018-01-25,18:00:00,2018-01-26,12:10:00,,Economy,DY,1213.800,GBP,4BNWG6,"Norwegian Shuttle",0
1752646,LGW,FLL,FLL,LGW,DY7045,2018-01-19,14:55:00,2018-01-19,19:35:00,,Economy,DY,DY7046,2018-01-28,21:35:00,2018-01-29,10:45:00,,Economy,DY,1316.000,GBP,JZSCWX,"Norwegian Shuttle",0
1832694,LGW,FLL,FLL,LGW,DY7045,2018-01-19,14:55:00,2018-01-19,19:35:00,,Economy,DY,DY7046,2018-01-28,21:35:00,2018-01-29,10:45:00,,Economy,DY,829.600,GBP,T5HN1U,"Norwegian Shuttle",0
1827755,MAN,JFK,JFK,MAN,EI203,2018-01-19,08:10:00,2018-01-19,13:40:00,,Economy,EI,EI108,2018-01-25,21:10:00,2018-01-26,13:15:00,,Economy,EI,1097.070,GBP,X3XTLU,"Aer Lingus",0
1833294,LGW,DUB,DUB,LGW,EI233,2018-01-19,10:55:00,2018-01-19,12:20:00,,Economy,EI,EI238,2018-01-22,12:50:00,2018-01-22,14:15:00,,Economy,EI,161.510,GBP,9BZ1MA,"Aer Lingus",0
1858926,LGW,DXB,DXB,LGW,EK12,2018-01-19,09:40:00,2018-01-19,20:35:00,,Economy,EK,EK9,2018-01-26,14:35:00,2018-01-26,18:25:00,,Economy,EK,302.970,GBP,472M7C,Emirates,0
1731307,MAN,BOM,BOM,MAN,EK18,2018-01-19,13:10:00,2018-01-20,08:25:00,,Economy,EK,EK509,2018-02-04,22:00:00,2018-02-05,07:00:00,,Economy,EK,1777.360,GBP,9GH4NS,Emirates,0
1855851,GLA,MEL,MEL,GLA,EK26,2018-01-19,20:50:00,2018-01-21,09:05:00,,Business,EK,EK407,2018-09-20,21:25:00,2018-09-21,12:35:00,,Business,EK,5224.860,GBP,7CVFDO,Emirates,0
1726197,GLA,BOM,BOM,GLA,EK28,2018-01-19,13:00:00,2018-01-20,08:25:00,,Economy,EK,EK505,2018-02-03,10:25:00,2018-02-03,19:00:00,,Economy,EK,1775.520,GBP,NCRJJQ,Emirates,0
1726400,BHX,BOM,BOM,BHX,EK40,2018-01-19,13:30:00,2018-01-20,08:25:00,,Economy,EK,EK505,2018-02-03,10:25:00,2018-02-03,18:45:00,,Economy,EK,858.560,GBP,PJXHTE,Emirates,0
1726402,BHX,BOM,BOM,BHX,EK40,2018-01-19,13:30:00,2018-01-20,08:25:00,,Economy,EK,EK505,2018-02-03,10:25:00,2018-02-03,18:45:00,,Economy,EK,858.560,GBP,PLCL7O,Emirates,0
1800366,MAN,KEF,,,FI441,2018-01-19,12:25:00,2018-01-19,15:00:00,,Economy,FI,,,00:00:00,,00:00:00,,,,130.080,GBP,P662RY,Icelandair,1
1729377,LHR,BOM,BOM,LHR,KL1000,2018-01-19,06:30:00,2018-01-20,00:20:00,,Economy,KL,AF6793,2018-02-03,02:55:00,2018-02-03,10:35:00,,Economy,AF,734.800,GBP,PQKX6E,KLM,0
1729403,LHR,BOM,BOM,LHR,KL1000,2018-01-19,06:30:00,2018-01-20,00:20:00,,Economy,KL,AF6793,2018-02-03,02:55:00,2018-02-03,10:35:00,,Economy,AF,734.800,GBP,PVZ2V6,KLM,0
1724253,CWL,AMS,AMS,CWL,KL1060,2018-01-19,10:20:00,2018-01-19,12:40:00,,Economy,KL,KL1069,2018-01-22,21:10:00,2018-01-22,21:30:00,,Economy,KL,197.380,GBP,XZKSLI,KLM,0
1616136,MAN,JFK,JFK,MAN,KL1084,2018-01-19,13:35:00,2018-01-19,19:30:00,,Economy,KL,AF9,2018-01-23,23:30:00,2018-01-24,15:20:00,,Economy,AF,719.900,GBP,V40WCI,KLM,0
1845746,EDI,AMS,AMS,EDI,KL1280,2018-01-19,10:55:00,2018-01-19,13:30:00,,Economy,KL,KL1285,2018-01-22,15:55:00,2018-01-22,16:20:00,,Economy,KL,116.150,GBP,X1058K,KLM,0
1729285,BHX,BOM,BOM,BHX,KL1420,2018-01-19,06:15:00,2018-01-20,00:20:00,,Economy,KL,AF6793,2018-02-03,02:55:00,2018-02-03,14:05:00,,Economy,AF,355.930,GBP,P9KH86,KLM,0
1758147,LBA,AMS,AMS,LBA,KL1540,2018-01-19,06:10:00,2018-01-19,08:30:00,,Economy,KL,KL1549,2018-01-22,16:45:00,2018-01-22,16:55:00,,Economy,KL,175.940,GBP,3LZJSO,KLM,0
1859997,LBA,OPO,OPO,LBA,KL1540,2018-01-19,06:10:00,2018-01-19,13:35:00,,Economy,KL,KL2606,2018-01-24,13:05:00,2018-01-24,21:55:00,,Economy,KL,594.540,GBP,C927KK,KLM,0
1828210,NCL,IBZ,IBZ,NCL,KL952,2018-01-19,06:00:00,2018-01-19,14:40:00,,Economy,KL,KL2586,2018-01-22,15:25:00,2018-01-22,22:10:00,,Economy,KL,139.110,GBP,6T9SC6,KLM,0
1604644,NCL,JFK,JFK,NCL,KL958,2018-01-19,09:25:00,2018-01-19,15:55:00,,Economy,KL,AF9,2018-01-24,23:30:00,2018-01-25,16:00:00,,Economy,AF,592.820,GBP,BPKDVW,KLM,0
1604927,NCL,JFK,JFK,NCL,KL958,2018-01-19,09:25:00,2018-01-19,15:55:00,,Economy,KL,AF7,2018-01-23,19:05:00,2018-01-24,10:35:00,,Economy,AF,814.230,GBP,E0W50O,KLM,0
1605577,NCL,JFK,JFK,NCL,KL958,2018-01-19,09:25:00,2018-01-19,15:55:00,,Economy,KL,AF7,2018-01-23,19:05:00,2018-01-24,10:35:00,,Economy,AF,592.820,GBP,Q3MD36,KLM,0
1605632,NCL,JFK,JFK,NCL,KL958,2018-01-19,09:25:00,2018-01-19,15:55:00,,Economy,KL,AF7,2018-01-26,19:05:00,2018-01-27,10:35:00,,Economy,AF,592.820,GBP,QBQZ0M,KLM,0
1605977,NCL,JFK,JFK,NCL,KL958,2018-01-19,09:25:00,2018-01-19,15:55:00,,Economy,KL,AF7,2018-01-23,19:05:00,2018-01-24,10:35:00,,Economy,AF,889.230,GBP,SFT8TI,KLM,0
1607056,NCL,JFK,JFK,NCL,KL958,2018-01-19,09:25:00,2018-01-19,15:55:00,,Economy,KL,AF7,2018-01-23,19:05:00,2018-01-24,10:35:00,,Economy,AF,594.420,GBP,2QRM1U,KLM,0
1854129,NCL,AMS,AMS,NCL,KL964,2018-01-19,17:35:00,2018-01-19,19:55:00,,Economy,KL,KL959,2018-01-21,12:25:00,2018-01-21,12:40:00,,Economy,KL,135.710,GBP,SVMCKA,KLM,0
1693533,EDI,GIG,GIG,EDI,LH963,2018-01-19,12:30:00,2018-01-20,07:05:00,,Economy,LH,LH501,2018-03-18,19:40:00,2018-03-19,17:15:00,,Economy,LH,1275.280,GBP,3MB15G,Lufthansa,0
1746181,BGI,SLU,,,LI370,2018-01-19,09:15:00,2018-01-19,09:55:00,,Economy,LI,,,00:00:00,,00:00:00,,,,141.200,GBP,QJGLQA,"Liat Ltd",1
1672305,MAN,MIA,MIA,MAN,LX391,2018-01-19,08:40:00,2018-01-19,18:00:00,,Economy,LX,UA8848,2018-02-03,17:00:00,2018-02-04,11:45:00,,Economy,UA,564.740,GBP,1C6XMG,"Swiss International",0
1664469,BKK,USM,USM,BKK,PG873,2018-01-19,15:35:00,2018-01-19,16:40:00,,Economy,PG,PG100,2018-01-30,06:00:00,2018-01-30,07:05:00,,Economy,PG,494.600,GBP,JTNXZR,"Bangkok Airways",0
1820264,SYD,DPS,,,QF43,2018-01-19,16:55:00,2018-01-19,20:20:00,,Economy,QF,,,00:00:00,,00:00:00,,,,831.020,AUD,KQZVFS,"Qantas Airways",1
1756594,BNE,HKG,SIN,BNE,QF97,2018-01-19,10:30:00,2018-01-19,17:30:00,,Economy,QF,QF52,2018-02-06,20:50:00,2018-02-07,06:45:00,,Economy,QF,1653.120,AUD,NRCBLQ,"Qantas Airways",0
1738925,MAN,SIN,HKG,MAN,QR22,2018-01-19,07:50:00,2018-01-20,09:15:00,,Economy,QR,QR817,2018-02-04,18:35:00,2018-02-05,06:05:00,,Economy,QR,1292.680,GBP,4GMFJO,"Qatar Airways",0
1798980,EDI,HKT,HKT,EDI,QR32,2018-01-19,07:30:00,2018-01-20,06:20:00,,Economy,QR,QR841,2018-02-01,19:40:00,2018-02-02,06:15:00,,Economy,QR,1182.280,GBP,XP4DTY,"Qatar Airways",0
1859135,LHR,JNB,JNB,LHR,SA237,2018-01-19,21:05:00,2018-01-20,10:15:00,,Economy,SA,SA236,2018-01-28,21:55:00,2018-01-29,07:20:00,,Economy,SA,582.810,GBP,8WZP14,"South African",0
1756595,BNE,SIN,HKG,BNE,SQ236,2018-01-19,14:40:00,2018-01-19,20:40:00,,Economy,SQ,SQ861,2018-02-06,15:45:00,2018-02-07,07:15:00,,Economy,SQ,1746.920,AUD,NSPXWW,"Singapore Airlines",0
1758386,BNE,SIN,HKG,BNE,SQ236,2018-01-19,14:40:00,2018-01-19,20:40:00,,Economy,SQ,SQ871,2018-02-06,19:55:00,2018-02-07,16:55:00,,Economy,SQ,1813.120,AUD,792DDQ,"Singapore Airlines",0
1756543,BNE,SIN,HKG,BNE,SQ256,2018-01-19,09:10:00,2018-01-19,15:10:00,,Economy,SQ,SQ871,2018-02-06,19:55:00,2018-02-07,10:45:00,,Economy,SQ,1746.920,AUD,LWGT4O,"Singapore Airlines",0
1789759,LGW,DXB,DXB,LGW,TK1964,2018-01-19,12:40:00,2018-01-20,03:50:00,,Economy,TK,TK761,2018-01-27,02:40:00,2018-01-27,09:20:00,,Economy,TK,674.400,GBP,47Z8HI,"Turkish Airlines",0
1840367,LGW,OPO,,,TP331,2018-01-19,13:00:00,2018-01-19,15:15:00,,Economy,TP,,,00:00:00,,00:00:00,,,,61.100,GBP,BDMRCY,"Air Portugal",1
1802374,SIN,KUL,,,TR468,2018-01-19,17:15:00,2018-01-19,18:20:00,,Economy,TR,,,00:00:00,,00:00:00,,,,111.200,GBP,M6ZZG8,Scoot,1
1627605,GLA,EWR,EWR,GLA,UA162,2018-01-19,09:00:00,2018-01-19,11:55:00,,Economy,UA,LH7646,2018-01-26,20:00:00,2018-01-27,07:30:00,,Economy,LH,1355.240,GBP,8JC7KO,United,0
1644403,EDI,EWR,EWR,EDI,UA37,2018-01-19,09:05:00,2018-01-19,12:00:00,,Economy,UA,LH7642,2018-01-24,20:00:00,2018-01-25,07:35:00,,Economy,LH,826.020,GBP,RN0NSY,United,0
